0944101,Lidia Wyrobiec-Bank
0272320,Ravit Ferera
0466850,Agnieszka Korzeniowska
0066111,Dominika Bednarczyk
0473385,Alicja Kubaszewska
0546021,Danny Marcu
0743112,Hans Rosner
0523820,Edward Linde-Lubaszenko
0834708,Alexander Strobele
0449452,Georges Kern
0118842,Alexander Buczolich
0771665,Michael Schiller
0653248,Götz Otto
0782405,Wolfgang Seidenberg
0469425,Hubert Kramar
0411492,Razia Israeli
0780439,Dorit Seadia
0947685,Esti Yerushalmi
1388533,Marta Bizon
7927444,Blythe Daniel
1058235,Janek Dresner
1058543,Ryszard Horowitz
1753600,Maciej Kowalewski
1030650,Kamil Krawiec
1367416,Zuzanna Lipiec
1622028,Maria Peszek
0656255,Leopold Pfefferberg
0712180,Paul Rausmussen
1060784,Helen Rosner
1060543,Leopold Rosner
1059381,Emilie Schindler
0993314,Katarzyna Smiechowicz
3710815,Ben Talar
1696821,Katarzyna Tlalka
0032370,Noel Appleby
0040012,Ali Astin
0000276,Sean Astin
0040058,David Aston
0045324,John Bach
0000293,Sean Bean
0000949,Cate Blanchett
0089217,Orlando Bloom
0101710,Billy Boyd
1480092,Sadwyn Brophy
0115143,Alistair Browning
0190744,Marton Csokas
1480102,Richard Edge
1480106,Jason Fitch
0384060,Bernard Hill
0000453,Ian Holm
0394126,Bruce Hopkins
0400655,Ian Hughes
0538692,Lawrence Makoare
0005212,Ian McKellen
1235366,Bret McKenzie
0572867,Sarah McLeod
1480155,Maisy McLeod-Riera
0597480,Dominic Monaghan
0001557,Viggo Mortensen
0633604,John Noble
0635264,Paul Norell
0001584,Miranda Otto
0680273,Bruce Phillips
1432313,Shane Rangi
0722636,John Rhys-Davies
0728119,Todd Rippon
0992718,Thomas Robins
0785227,Andy Serkis
0801625,Harry Sinclair
0846913,Peter Tait
0864835,Joel Tobeck
0000239,Liv Tyler
0881631,Karl Urban
0881831,Stephen Ure
0915989,Hugo Weaving
0920992,David Wenham
0000704,Elijah Wood
0397102,Alan Howard
1019674,Sala Baker
0689692,Robert Pollock
0242091,Ross Duncan
0809572,Pete Smith
0112400,Jed Brophy
1101755,Lee Hartley
0413309,Billy Jackson
1116175,Katie Jackson
0000374,Brad Dourif
1115856,Phil Grieve
0000489,Christopher Lee
0817748,Bruce Spence
2136051,Jane Abbott
0009707,Gino Acevedo
4140004,Aidan Bell
1400476,Jarl Benzon
1747358,Jørn Benzon
2748836,Robert Catto
2442417,Emma Deakin
1096480,Michael Elsworth
1135992,Clint Elvy
0366899,Zo Hartley
0001392,Peter Jackson
1747713,Sandro Kopp
0504226,Andrew Lesnie
3579370,Joseph Mika-Hunt
0607786,Henry Mortensen
0662164,Craig Parker
0691815,Rick Porras
0729514,Christian Rivers
0783713,Michael Semanick
0006290,Howard Shore
0853050,Richard Taylor
1596668,Royd Tolkien
0000619,Tim Roth
0001625,Amanda Plummer
0522503,Laura Lovelace
0000237,John Travolta
0000168,Samuel L. Jackson
0482851,Phil LaMarr
0001844,Frank Whaley
0824882,Burr Steers
0000246,Bruce Willis
0000609,Ving Rhames
0129538,Paul Calderon
0302345,Bronagh Gallagher
0000275,Rosanna Arquette
0000655,Eric Stoltz
0000235,Uma Thurman
0387533,Jerome Patrick Hoban
0318402,Michael Gilden
0794967,Gary Shorelle
0341601,Susan Griffiths
0163916,Eric Clark
0683334,Joseph Pilato
0662085,Brad Blumenthal
0000114,Steve Buscemi
0504147,Lorelei Leslie
0803238,Emil Sitka
0384936,Brenda Hillhouse
0000686,Christopher Walken
0511323,Chandler Lindauer
0792051,Sy Sher
0751902,Robert Ruth
0877822,Rich Turner
0427484,Angela Jones
0086783,Don Blakely
0020340,Carl Allen
0210218,Maria de Medeiros
0555462,Karen Maruyama
0004980,Kathy Griffin
0884395,Venessia Valentino
0443344,Linda Kaye
0924261,Duane Whitaker
0338886,Peter Greene
0382512,Stephen Hibbert
0000793,Alexis Arquette
0000233,Quentin Tarantino
0000172,Harvey Keitel
0842140,Julia Sweeney
0004744,Lawrence Bender
0021515,Cie Allman
0063929,Rene Beard
7825569,Rhys Kirkman
0266623,Pui Fan Lee
8681227,Justin Mullins
0686236,Lori Pizzo
0723651,Glendon Rich
1771244,Devan Richardson
0744302,Richard Rossi
0767216,Ani Sava
1104283,Megan Edwards
0272527,Mark Ferguson
1098595,Brent McIntyre
1013159,Peter McKenzie
0612786,Ian Mune
0722397,Cameron Rhodes
0761809,Martyn Sanderson
0785082,Brian Sergent
0915750,David Weatherley
1113484,Victoria Beynon-Cole
1114489,Sam La Hood
0834115,Chris Streeter
1180112,Jonathan Jordan
1114479,Semi Kuresa
0424592,William Johnson
0880770,Clinton Ulyatt
1115767,Paul Bryson
0600473,Elizabeth Moody
1114380,Lance Fabian Kemp
1115930,Jono Manks
1862062,Ben Price
0992227,Peter Corrigan
0242256,Lori Dungey
0286852,Norman Forsey
1224412,Thomas McGinty
1225722,Kate O'Rourke
1558540,Betty Adams
1836352,Daniel Andrews
0032434,Matt Appleton
2493977,Rodney Bane
0058910,Timothy Bartlett
3489159,Lynden Berryman
2263707,Bob Blackwell
1401687,Ben Britton
2666895,Riley Brophy
0137032,Ryan Carey
1113630,Norman Cates
3723566,Rachel Clentworth
0177241,Randall William Cook
1644336,Sabine Crossen
8353680,Tack Daniel
0202219,Peter Daube
1397662,Mana Hira Davis
0206266,Shane Dawson
1397730,Branko Dordevich
1929366,Siaosi Fonua
1397866,Kester Fordham
0287205,Xander Forterie
0291740,Ben Fransham
3907831,Phoebe Gittins
0338402,Warren Green
1398027,Winham Hammond
1400563,Jonathan Harding
0367290,Taea Hartwell
0378309,Ray Henwood
1584709,Dave Houma
1400888,Lani Jackson
1400358,Gareth Jensen
4317270,Ralph Johnson
1400883,Stu Johnson
2922563,Tim Kano
1262711,Sam Kelly
1398308,Jeff Kingsford-Brown
1677583,Greg Lane
0496769,Alan Lee
0498184,Sacha Lee
1400884,Peter Lyon
6419667,Marta Martí
1402467,Sharon Maxwell
0562250,Richard Maybery
1398610,Tim McLachlan
2201960,Nathan Meister
6228188,Liz Merton
7419291,Arnold Montey
1909596,James Morcan
2781139,Dean Morganty
1398693,Greg 'Danger' Morrison
1400645,Blair Morton
0613088,Andrew Munro
1319651,David J. Muzzerall
7541034,Timothy Patrick
3245719,Christy Qulliam
1308942,Chris Reid
1319947,Steve Reinsfield
1659162,Larry Rew
1169385,Grant Roa
1399073,Vincent Roxburgh
0752468,Chris Ryan
0788425,Paul Shapcott
3176878,Samuel E. Shore
3511440,Mike Stearne
1399271,Andrew Stehlin
1962073,Ken Stratton
3383126,Jo Surgison
1577978,John Turner
1399543,James Waterhouse-Brown
4073381,Josh Widdicombe
1249399,Tim Wong
1397133,Robert Young
0908919,Eli Wallach
0000142,Clint Eastwood
0001812,Lee Van Cleef
0321294,Aldo Giuffrè
0685559,Luigi Pistilli
0711502,Rada Rassimov
0677654,Enzo Petito
0769116,Claudio Scarchilli
0058384,John Bartha
0520859,Livio Lorenzon
0142804,Antonio Casale
0769118,Sandro Scarchilli
0824934,Benito Stefanelli
0637064,Angelo Novi
0143030,Antonio Casas
0759757,Aldo Sambrell
0612468,Al Mulock
0579155,Sergio Mendizábal
0590158,Antonio Molino Rojo
0696468,Lorenzo Robledo
0103828,Mario Brega
8042532,Richard Alagich
0022154,Chelo Alonso
0028186,Fortunato Arena
0034978,Román Ariznavarreta
0045265,Silvana Bacci
7994173,Joseph Bradley
0106394,Frank Braña
0145428,Amerigo Castrighella
0148755,Saturno Cerra
0161918,Luigi Ciavarro
1871826,William Conroy
9516834,Antonio Contreras
5079578,Domingo Contreras
0201482,Axel Darna
0224105,Tony Di Mitri
0224302,Gianni Di Segni
0991629,Alberigo Donadeo
0234581,Attilio Dottesio
4766300,Luis Fernández de Eribe
0312764,Veriano Ginesi
0350065,Jesús Guzmán
0411486,Víctor Israel
0622095,Nazzareno Natale
0529890,Ricardo Palacios
0658705,Antonio Palombi
8713354,Julio Martínez Piernavieja
4566327,Jesús Porras
0057269,Romano Puppo
1433541,Antoñito Ruiz
0241757,Aysanoa Runachagua
1056132,Enrique Santiago
1056271,José Terrón
0865041,Franco Tocci
12130262,Alfonso Veady
0000158,Tom Hanks
0931508,Rebecca Williams
0000398,Sally Field
0402011,Michael Conner Humphreys
0381041,Harold G. Herthum
0446404,George Kelly
0672225,Bob Penny
0709615,John Randall
0027402,Sam Anderson
0602071,Margo Moorer
0854295,Ione M. Telech
0780410,Christine Seabrook
0941621,John Worsham
0229930,Peter Dobson
0266441,Siobhan Fallon Hogan
0954754,Alexander Zemeckis
0327046,Logan Livingston Gomez
0905285,Ben Waddel
0360019,Elizabeth Hanks
0355632,Hanna Hall
0519222,Tyler Long
0427757,Christopher Jones
0101323,Grady Bowman
0542115,Kevin Mangan
0312741,Fay Genens
0315405,Frank Geyer
0000705,Robin Wright
0485101,Rob Landry
0570217,Jason McGuire
0042302,Pete Auster
0795449,Sonny Shroyer
0723365,Brett Rice
0204532,Ed Davis
0834475,Daniel C. Striepeke
0524799,Bruce Lucvia
0109773,David Brisbin
0911674,Kirk Ward
0518225,Angela Lomas
0714547,Timothy Record
0574623,Deborah McTeer
0558418,Mark Matheisen
0364228,Al Harrington
0319236,Jed Gillin
0363193,Bob Harks
0278877,Don Fischer
0079786,Kenneth Bevington
0281216,Michael Flannery
0732642,Gary Robinson
0932112,Mykelti Williamson
0806586,Marlena Smalls
0338069,Kitty K. Green
0648416,Afemo Omilami
0908779,Matt Wallace
0565096,Danté McCarthy
0225743,Paulie DiCocco
0427211,Mike Jolly
0447229,Michael Kemmerling
0901390,John Voldstad
0935376,Jeffrey Winner
0934085,Russ Wilson
0319375,Daniel J. Gillooly
0000641,Gary Sinise
0300611,Calvin Gadsden
0412733,Aaron Izbicki
0121327,Michael Burgess
0003026,Steven Griffith
0730570,Bill Roberson
0568735,Michael McFall
0880998,Eric Underwood
0220301,Steve DeRelian
0591528,Byron Minns
0108819,Stephen Bridgewater
0121262,Bonnie Ann Burgess
0646994,Scott Oliver
0303344,John William Galt
0152217,Hilary Chaplain
0741437,Isabel Rose
0743500,Jay Ross
0194971,Richard D'Alessandro
0830361,Dick Stilwell
0204974,Kevin Davis
0413052,Michael Jace
0086553,Geoffrey Blake
0675331,Tim Perry
0745043,Vanessa Roth
0136949,Emily Carey
0705273,Paul Raczkowski
6302469,Valentine
0147118,Dick Cavett
0824935,Joe Stefanelli
0758096,Tiffany Salerno
0837051,Marla Sucharetza
0317614,Aloysius Gigl
0100721,Jack Bowden
0016085,Joe Alaskey
0413771,Lazarus Jackson
0856091,W. Benson Terry
0714288,Matt Rebenkoff
0052441,Peter Bannon
4541654,The Hallelujah Singers of Beaufort South Carolina
0913472,Joe Washington
0242216,Nora Dunfee
0376897,Natalie Hendrix Tate
0195180,Hallie D'Amore
0167746,Chiffonye Cobb
0802310,Juan Singleton
0724440,Bobby Richardson
0560368,Michael Mattison
0378466,Lenny Herb
0098332,Charles Boswell
0573934,Timothy McNeil
0005286,Haley Joel Osment
0358023,Lonnie Hamilton
0219866,Teresa Denton
2648148,Joe Abby
0011309,Rob Adams
6707488,Todd Adamson
0018605,Markus Alexander
0035842,Neil Armstrong
0043888,Beth Aylward
1986420,Marcus Batton
0082656,Keri-Anne Bilotta
0091243,Jim Boeke
0107067,Arthur Bremer
0005598,Grand L. Bush
5629613,Clint Calvert
0160100,Troy Christian
0163863,Dick Clark
0174916,John Connally
2176072,Darren W. Conrad
0198979,Jim Damron
1470159,Ryan Duncan
0258151,James Ent
0004934,Gerald Ford
3820033,Michael Garvey
5144567,Leigh Goodoff
0355420,Christopher James Hall
2185009,Bryan Hanna
2338485,Ellsworth Hanna
2200852,Jeanne Hanna
0360393,Zach Hanner
0362339,John Glenn Harding
0001362,Bob Hope
5917101,Russ Isles
0425696,Lyndon B. Johnson
0426211,Shann Johnson
0445675,Jim Keller
0448123,John F. Kennedy
0448305,Robert F. Kennedy
12101128,Conor Kennelly
0479903,Aaron Michael Lacey
0485215,Teddy Lane Jr.
0006168,John Lennon
6152956,Andrew Lepper
0521538,Beau Lotterman
0522550,Jacqueline Lovell
0633271,Richard Nixon
0176986,Darrell O'Cook
0646943,Michael Oliver
0675293,Shawn Michael Perry
0000062,Elvis Presley
